episode,reward,policy_loss,value_loss
67,-15054.379428224365,-0.3487454056739807,75425208.0
68,-30323.713563269033,-1.5260223150253296,418871680.0
69,-42553.327530057715,-0.6529684066772461,870106816.0
70,-18819.68109754173,-0.5126656293869019,123308120.0
71,-10391.057693051152,0.08697855472564697,20049662.0
72,-30040.738930967418,0.6855694651603699,422797792.0
73,-10524.151332676043,-0.2533862590789795,22143438.0
74,-21961.798371132554,-1.9440627098083496,146845808.0
75,-29797.282492153696,-1.2132564783096313,383256512.0
76,-23918.996849919386,-1.283414363861084,167409776.0
77,-28223.817623973577,1.7604845762252808,373716128.0
78,-27463.654893198167,-1.3382532596588135,311242560.0
79,-13124.994626024545,2.0713610649108887,32789760.0
80,-13562.435501968823,0.4124300479888916,56097720.0
81,-12650.023925620382,-0.3799782991409302,37980072.0
82,-19660.418769871816,0.642166018486023,123258152.0
83,-23141.704053611465,-2.6537415981292725,168621952.0
84,-44045.25306161666,-1.4777213335037231,830795200.0
85,-30347.8095034753,0.2333853840827942,474900480.0
86,-20551.059960674713,-1.4173412322998047,128584976.0
87,-29540.11683491771,1.039943814277649,403268160.0
88,-27896.61120002967,1.4421437978744507,351704128.0
89,-21414.283119156815,0.12861526012420654,145609760.0
90,-46181.9777756205,0.5279254913330078,863419776.0
91,-19923.96785433287,1.3227018117904663,154688512.0
92,-29661.66230071639,-0.16566672921180725,399135968.0
93,-10407.475932714104,1.4500824213027954,21595968.0
94,-32992.237260820606,1.6691807508468628,418737600.0
95,-10997.009931051154,-0.05784714221954346,25777452.0
96,-23250.23824747639,-0.1122732162475586,171427136.0
97,-47218.979879984,-0.3390083312988281,1019242624.0
98,-13987.443209821424,0.7574546933174133,54103240.0
99,-21855.133905467625,-0.4783378839492798,151899856.0
100,-10619.260869003494,-0.7951992750167847,21484748.0
101,-34512.97391380346,1.797220230102539,579125248.0
102,-22812.604412809844,-0.5481282472610474,171369056.0
103,-28013.766174556753,-1.1834745407104492,348553696.0
104,-42881.58642984822,1.1535875797271729,847500608.0
105,-30877.913757775877,-2.6087465286254883,448915008.0
106,-30009.0866890217,0.72346031665802,392092064.0
107,-35638.67154280071,-0.42706966400146484,604236352.0
108,-18893.677290389405,0.6393938064575195,114787728.0
109,-31807.917185420003,-1.027627944946289,472281760.0
110,-30236.198586415285,1.4335722923278809,418627776.0
111,-27774.137588629124,0.32073283195495605,362776448.0
112,-21663.048694631478,1.402392029762268,147910816.0
113,-37212.01832997072,-0.23226851224899292,640239232.0
114,-12261.720857768532,-2.839881420135498,30508710.0
115,-36621.01609188602,-1.6372720003128052,549350464.0
116,-38003.717753045996,0.1567123532295227,662263104.0
117,-21275.09508481511,0.48804497718811035,140039728.0
118,-30917.00534546975,-1.7364990711212158,199558832.0
119,-34946.49769225328,0.05415499210357666,546712192.0
120,-22914.91138432426,0.7591668367385864,280450976.0
121,-39279.63953156017,2.2446670532226562,706782464.0
122,-27222.640283258617,1.9323407411575317,313059392.0
123,-13330.826248127698,1.8069872856140137,44776716.0
124,-19929.351131672593,-0.2752878665924072,128812096.0
125,-11442.09944166128,0.9715529680252075,33967236.0
126,-9845.074354458664,0.9179074764251709,18172068.0
127,-25889.438345509818,0.6214535236358643,207701600.0
128,-10620.219920731963,-1.8774672746658325,21451746.0
129,-37610.56852005832,4.589426517486572,646097408.0
130,-30513.206097223312,0.3183797001838684,377574304.0
131,-28995.250500027152,0.17947080731391907,382699008.0
132,-26303.86356652781,-0.8548803329467773,223500928.0
133,-20491.524227094287,0.028526663780212402,124952320.0
134,-23013.29664672899,3.0545153617858887,166522848.0
135,-10234.40030095965,-3.1061511039733887,18638768.0
136,-11571.47122705068,-3.9812426567077637,27902234.0
137,-10808.853260808006,0.1101233959197998,23650076.0
138,-15628.436190952394,-0.7198756337165833,87465904.0
139,-21227.534222380964,2.0419368743896484,139317856.0
140,-38637.47777818244,0.9119190573692322,518882880.0
141,-10782.14846223643,-4.039980888366699,21587058.0
142,-10007.800910011843,1.7494912147521973,20140360.0
143,-20887.193201403203,-2.6840362548828125,129512944.0
144,-9398.246456120929,0.9340415000915527,15952738.0
145,-20670.408766901208,-1.7834187746047974,114951464.0
146,-19995.27847126059,-3.111732006072998,131541712.0
147,-11018.684519362469,1.4976153373718262,26078724.0
148,-11086.317810009225,-2.147244453430176,22482554.0
149,-20587.709336450214,-0.10822188854217529,138168096.0
150,-43302.60226821693,-0.6693534851074219,889721728.0
151,-39080.929644480275,-1.831530213356018,692791040.0
152,-34637.190745350425,-0.559709906578064,511556448.0
153,-20241.56377785369,1.635380506515503,132959024.0
154,-27575.685898696014,1.0131551027297974,355380800.0
155,-41347.826430069865,1.6412353515625,769901312.0
156,-22944.13961542205,1.238383412361145,180913360.0
157,-29640.57734705362,-0.3851621150970459,324379680.0
158,-20570.330369311385,-1.5039128065109253,124320528.0
159,-32291.5917097536,0.5693631172180176,452108960.0
160,-21557.533835552764,-0.8716146945953369,141254320.0
161,-22193.539644649172,3.0725955963134766,151708368.0
162,-29883.47558979496,-0.17343613505363464,430586176.0
163,-21864.10436644516,-2.5203857421875,146698112.0
164,-21589.46183085293,1.9657902717590332,147243568.0
165,-17422.696786221146,-0.29873716831207275,101743216.0
166,-25288.243909098535,-0.07254528999328613,209598880.0
167,-26990.683976329346,-0.969961941242218,334474272.0
168,-18114.823772238095,-2.728563070297241,116837248.0
169,-42190.33209426506,0.6056790351867676,898206400.0
170,-41096.7992768631,-1.1953203678131104,722066688.0
171,-27768.314488775897,-0.03884418308734894,360583488.0
172,-21298.651447995362,-0.21267104148864746,140018320.0
173,-9748.129874758692,-0.216172456741333,19504414.0
174,-30379.0424280719,2.821526050567627,436536000.0
175,-26308.683063300425,0.24918749928474426,305814400.0
176,-32299.40459784156,-3.135636568069458,474892352.0
177,-41603.016175515855,-0.8509548902511597,806322304.0
178,-24893.33754655099,-1.6129854917526245,200940128.0
179,-28242.235895579175,-2.032618999481201,248857808.0
180,-29297.383877170178,-0.038863927125930786,377002336.0
181,-49794.57827381429,-2.3528356552124023,893382144.0
182,-28544.994140486902,-2.143951654434204,405809216.0
183,-39563.028206293515,-0.7679685354232788,712269952.0
184,-37036.51233386086,-1.353096604347229,552267008.0
185,-26705.154727732068,0.4764505624771118,248178016.0
186,-17866.54372257108,0.9855958223342896,84979072.0
187,-21227.759377442748,-0.5241672992706299,138756176.0
188,-28469.531633279035,0.8081488013267517,399056960.0
189,-31220.387929824068,-2.152688503265381,465212736.0
190,-37448.929583298086,0.9592905044555664,632724288.0
191,-28185.327035837858,-0.9386316537857056,328082112.0
192,-30218.27672685492,0.5361286401748657,429001504.0
193,-40050.89477833815,1.0475581884384155,714157120.0
194,-31251.86289102609,0.966174840927124,484809984.0
195,-28106.021493071195,2.813662528991699,375987776.0
196,-10255.281145329705,1.4421378374099731,20091704.0
197,-29779.598397826645,-1.957078218460083,420439008.0
198,-28838.231724712845,0.8957858681678772,367467968.0
199,-41643.8085949933,0.40693163871765137,842170496.0
200,-11294.842068905707,-0.06579911708831787,25591662.0
201,-21503.39900622135,-2.685570240020752,134832752.0
202,-27997.90870329576,0.46617794036865234,218816800.0
203,-28313.166320993154,-0.5285367965698242,379260576.0
204,-20053.81116918573,0.7255270481109619,115825704.0
205,-41263.63995796534,0.7226258516311646,782175616.0
206,-42152.7482368278,-1.251286268234253,843490560.0
207,-9898.166951575278,1.219496488571167,19796860.0
208,-43098.40910915072,-0.5084627866744995,863805056.0
209,-42314.353910269325,0.8727365136146545,824893824.0
210,-19512.991405044093,-2.210336923599243,123471256.0
211,-35958.645859910794,1.3607888221740723,618419840.0
212,-10994.109265142582,0.4493999481201172,22809982.0
213,-29623.26220904662,0.18712317943572998,419385216.0
214,-28050.492290839946,2.986767530441284,366429632.0
215,-11605.43162178454,1.3030515909194946,36211408.0
216,-42571.50869510579,0.4791351556777954,865324672.0
217,-28238.311718110075,3.6070637702941895,374391968.0
218,-24455.087083423066,1.6483991146087646,185170944.0
219,-20537.22501315677,0.40579283237457275,124839232.0
220,-31637.288775727127,0.6009232401847839,485418496.0
221,-15710.791118588568,0.22657346725463867,76652104.0
222,-22434.192486450498,0.090401291847229,158793056.0
223,-36162.9841314787,0.6118267178535461,604716928.0
224,-12235.161182489841,2.1201999187469482,40053520.0
225,-22461.790631654443,-1.2259089946746826,149628272.0
226,-44861.78822625496,0.5724285244941711,949442176.0
227,-33130.109639885224,1.4530705213546753,505326432.0
228,-20056.621241903464,-1.0693588256835938,120353832.0
229,-38265.11071159349,2.4030776023864746,710192960.0
230,-22594.696297407103,-0.1444002389907837,159492640.0
231,-10309.76985339267,1.8747750520706177,20345204.0
232,-50955.50703665008,1.5586988925933838,1005355008.0
233,-16930.939336321855,0.1564931869506836,94094192.0
234,-52028.12930197271,-1.4196827411651611,926334336.0
235,-37012.153544242945,-2.7113161087036133,578553984.0
236,-46289.84799957436,0.6492083072662354,896909120.0
237,-10890.202130875667,1.9753649234771729,23317414.0
238,-32239.47282616123,0.5247943997383118,489709920.0
239,-51402.642616188685,-0.782970666885376,1028003840.0
240,-18959.45957570122,-0.5940996408462524,113983600.0
241,-32613.2999361737,-0.046409666538238525,384850496.0
242,-31932.96901114349,-1.3825863599777222,478541472.0
243,-26636.44292384153,0.09042420983314514,313233856.0
244,-41980.31504998212,-0.3483877182006836,813772224.0
245,-19562.829306323405,-0.0010601282119750977,122826832.0
246,-31084.932004489474,0.29385891556739807,505068864.0
247,-41890.05741445491,0.6814408302307129,806686848.0
248,-16116.814048225699,-0.8785066604614258,41097728.0
249,-30518.80053868552,0.18139952421188354,387715808.0
250,-21891.287925423276,-4.461728572845459,151909984.0
251,-33676.81478930216,-4.299967288970947,486342720.0
252,-20973.7578581258,0.8728832006454468,142903840.0
253,-29991.41280720452,0.8354533910751343,406466048.0
254,-10929.909126614102,-0.797852635383606,26110300.0
255,-21041.32197643031,-0.2590900659561157,135041376.0
256,-40361.33313993876,-0.493941068649292,819139072.0
257,-22869.48268705832,-1.3705050945281982,175800416.0
258,-10519.001297844552,-0.33645880222320557,24703692.0
259,-38340.631282007234,2.978489875793457,676615168.0
260,-39289.64317226207,1.7761435508728027,683808768.0
261,-37723.487176766845,0.255065381526947,646538176.0
262,-51381.186423704174,-2.5592434406280518,1123287296.0
263,-27052.172280648556,0.09438121318817139,255224272.0
264,-23917.530704317192,1.0801361799240112,177044016.0
265,-30502.43254085647,-0.454470157623291,437449536.0
266,-9494.0513166179,-0.4438670873641968,17284128.0
267,-42694.80706174474,-2.832343578338623,811483136.0
268,-23376.59247744867,0.8421647548675537,171186336.0
269,-10150.846668808304,-4.122305870056152,21703452.0
270,-31833.90543512369,-1.2523778676986694,332720896.0
271,-21348.25372041144,-0.4977073669433594,151028576.0
272,-30189.46696991091,-0.2353360652923584,260965200.0
273,-12875.811771587374,1.0762314796447754,35430992.0
274,-41834.4024280748,0.8140454292297363,796520064.0
275,-30095.03419374871,0.2659967839717865,427839008.0
276,-46368.837062212406,1.1176209449768066,1065219456.0
277,-20097.339503761188,1.1148626804351807,130525760.0
278,-22844.24443284504,0.8220531940460205,162735936.0
279,-23945.362383512533,-0.595952033996582,184733392.0
280,-42559.16567224241,0.4726492166519165,841311552.0
281,-16545.81650038095,-0.9071727991104126,67544256.0
282,-15665.458424912269,1.7029765844345093,48251064.0
283,-42073.699274221384,-0.5621904134750366,827683200.0
284,-38475.065715629185,0.7229659557342529,649831232.0
285,-13337.857316759419,-1.208702564239502,35403044.0
286,-10629.316743907755,-0.4501899480819702,32031708.0
287,-17445.87670564973,-1.4563487768173218,90164816.0
288,-26042.29860575339,1.2372721433639526,191187504.0
289,-26495.044639068277,2.734966993331909,314709952.0
290,-41062.39234171368,1.757588267326355,807496320.0
291,-29760.687558402715,1.664036750793457,419251264.0
292,-42243.61399315066,-3.298971176147461,802955648.0
293,-11097.86981399135,-0.01454615592956543,25707860.0
294,-31107.069858131566,-0.05143921077251434,449870528.0
295,-22602.212428784638,-1.4934000968933105,146268080.0
296,-9076.029706214276,-0.8283027410507202,15769411.0
297,-32360.315099554802,-0.9586846232414246,474556096.0
298,-45304.487628481904,0.0699084997177124,953666880.0
299,-41567.13089733236,0.8030825853347778,790149888.0
300,-47849.555643624946,0.6806117296218872,984025920.0
301,-28379.45073369158,0.548288106918335,366453504.0
302,-21519.25397948894,0.00042819976806640625,139827888.0
303,-24087.40850530804,1.9065405130386353,187940512.0
304,-40392.37856447908,0.9523274898529053,771427200.0
305,-29302.215648617934,-1.4855164289474487,394687296.0
306,-41979.59688529325,0.74853515625,799739712.0
307,-33912.5289583655,0.09875530004501343,506009280.0
308,-30476.30773901948,0.4171195924282074,424606912.0
309,-27829.675877234688,-3.4295616149902344,339937344.0
310,-14071.609787639314,0.1372910737991333,46676104.0
311,-10533.519490315477,0.6991552114486694,23467876.0
312,-36349.4288295364,-2.171412944793701,393399232.0
313,-10495.723433144158,1.0497803688049316,22417642.0
314,-14985.584790966404,0.89342200756073,59519640.0
315,-15291.285540894956,0.5832170248031616,63051852.0
316,-29281.66932987138,1.951183557510376,385457280.0
317,-44326.036436781156,2.265745162963867,933640384.0
318,-13791.712196993165,0.6788827180862427,39657772.0
319,-23458.497020055693,-0.5400307178497314,168430064.0
320,-12117.75144311603,0.5394675731658936,37415144.0
321,-29370.522375160017,1.352025032043457,368663648.0
322,-29343.338085104013,-0.0837954431772232,405592672.0
323,-27813.146110578396,-0.005276709794998169,324644896.0
324,-29975.603521749803,2.7767293453216553,443955104.0
325,-42472.24981440779,1.7070772647857666,705001664.0
326,-30752.20920278436,-0.6419851183891296,437516192.0
327,-42951.88271431538,1.7304342985153198,838159104.0
328,-27178.28893100206,0.1748412847518921,259915872.0
329,-35021.882905195984,0.5760189890861511,548369216.0
330,-23423.614064289966,1.4290351867675781,171569488.0
331,-28115.366452013044,1.0892703533172607,343498656.0
332,-13833.925802972035,1.472122311592102,50017288.0
333,-28920.0766687261,-2.6945972442626953,284149824.0
334,-31385.437966692098,-0.944425642490387,471012032.0
335,-12741.607373653667,2.561119318008423,34432496.0
336,-43059.00309190007,0.5591010451316833,859171008.0
337,-9862.314243403032,0.29162347316741943,20513940.0
338,-32238.56654240771,-1.6149488687515259,482337472.0
339,-21863.576313902995,1.8725543022155762,142299808.0
340,-26980.100486624895,-1.0660252571105957,349630368.0
341,-39234.06614533308,2.1853106021881104,721618560.0
342,-30077.60574298686,-0.303880512714386,419403168.0
343,-47542.35803692826,-1.2582861185073853,914002304.0
344,-44318.57725584402,-0.3030053377151489,931468800.0
345,-39241.25920523743,0.29626524448394775,698866176.0
346,-22712.89406237779,-1.6169440746307373,162020912.0
347,-8317.96486860083,-0.060399770736694336,14328576.0
348,-15641.026346708813,-0.34342122077941895,69330864.0
349,-27629.880743922273,-0.1375729739665985,352211072.0
350,-21634.808224264452,-1.328832983970642,137581152.0
351,-27045.36362326105,0.6694265604019165,261969184.0
352,-28806.868596971897,-2.658806324005127,386846272.0
353,-42412.923534977344,2.2775166034698486,859308032.0
354,-45460.88914868404,-0.47630441188812256,966320000.0
355,-29216.192480725447,-1.66678786277771,364162496.0
356,-11207.201502785234,-0.5163155794143677,24745036.0
357,-40204.84971608781,1.862711787223816,723797504.0
358,-29690.08596088793,-1.1088370084762573,418028608.0
359,-31823.16895268073,1.8251608610153198,486368448.0
360,-41039.275426882916,1.2293394804000854,797716736.0
361,-12041.393993051004,2.4966697692871094,34944916.0
362,-22551.145155721624,-0.457322359085083,151422496.0
363,-38250.118473217146,0.36159777641296387,673024896.0
364,-43003.05108101806,-0.6811181306838989,904174720.0
365,-22356.471996723758,0.5638692378997803,170417440.0
366,-39076.72102584588,-0.5873245000839233,684905088.0
367,-37564.13252463594,-1.039806604385376,629136768.0
368,-12219.280963487428,-1.4451543092727661,22663556.0
369,-42179.81441626915,1.6375415325164795,818267520.0
370,-20499.09632733513,-0.6846961975097656,128420416.0
371,-21621.43720651128,-1.6725184917449951,140181760.0
372,-29787.504890743763,-0.3115372657775879,403943360.0
373,-10326.313981928579,1.4433082342147827,21266372.0
374,-23338.77559693967,-0.7091974020004272,167463744.0
375,-13956.851554956653,1.9065144062042236,64625600.0
376,-37788.56343842023,-0.1332109570503235,636495168.0
377,-30607.711713107154,-1.3402595520019531,275781600.0
378,-32354.37364146378,0.1302403211593628,489612480.0
379,-26851.24893910768,-1.034817099571228,307372768.0
380,-28116.70065267713,-2.4881672859191895,365793728.0
